#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
1067	0.000	0.000
1068	0.000	0.000
1069	0.000	0.000
1070	0.000	0.000
1071	0.000	0.000
1072	0.000	0.000
1073	0.000	0.000
1074	0.000	0.000
1075	0.000	0.000
1076	0.000	0.000
1077	0.000	0.000
1078	0.000	0.000
1079	0.000	0.000
1080	0.000	0.000
1081	0.000	0.000
1082	0.000	0.000
1083	0.000	0.000
1084	0.000	0.000
1085	0.000	0.000
1086	0.000	0.000
1087	0.000	0.000
1088	0.000	0.000
1089	0.000	0.000
1090	0.000	0.000
1091	0.000	0.000
1092	0.000	0.000
1093	0.000	0.000
1094	0.000	0.000
1095	0.000	0.000
1096	0.000	0.000
1097	0.000	0.000
1098	0.000	0.000
1099	0.000	0.000
1100	0.000	0.000
1101	0.000	0.000
